ENSRNOG00000000001	125
ENSRNOG00000000007	7017
ENSRNOG00000000008	0
ENSRNOG00000000009	4
ENSRNOG00000000010	220
ENSRNOG00000000012	35
ENSRNOG00000000017	4
ENSRNOG00000000021	0
ENSRNOG00000000024	1041
ENSRNOG00000000033	5787
ENSRNOG00000000034	60
ENSRNOG00000000035	0
ENSRNOG00000000036	726
ENSRNOG00000000040	197
ENSRNOG00000000041	48
ENSRNOG00000000042	1860
ENSRNOG00000000043	1194
ENSRNOG00000000044	2187
ENSRNOG00000000047	485
ENSRNOG00000000048	11532
ENSRNOG00000000053	1
ENSRNOG00000000054	4081
ENSRNOG00000000055	0
ENSRNOG00000000062	2415
ENSRNOG00000000064	1627
ENSRNOG00000000065	0
ENSRNOG00000000066	1425
ENSRNOG00000000068	1686
ENSRNOG00000000070	1933
ENSRNOG00000000073	1597
ENSRNOG00000000075	1319
ENSRNOG00000000081	238
ENSRNOG00000000082	1887
ENSRNOG00000000091	479
ENSRNOG00000000095	2234
ENSRNOG00000000096	0
ENSRNOG00000000097	0
ENSRNOG00000000098	2719
ENSRNOG00000000104	687
ENSRNOG00000000105	11695
ENSRNOG00000000108	719
ENSRNOG00000000109	8
ENSRNOG00000000111	378
ENSRNOG00000000112	1336
ENSRNOG00000000113	580
ENSRNOG00000000121	276
ENSRNOG00000000122	295
ENSRNOG00000000123	1323
ENSRNOG00000000124	0
ENSRNOG00000000127	1897
ENSRNOG00000000129	12144
ENSRNOG00000000130	4513
ENSRNOG00000000133	2534
ENSRNOG00000000137	134
ENSRNOG00000000138	115
ENSRNOG00000000142	2074
ENSRNOG00000000145	1847
ENSRNOG00000000150	1140
ENSRNOG00000000151	270
ENSRNOG00000000155	1578
ENSRNOG00000000156	105
ENSRNOG00000000157	3960
ENSRNOG00000000158	2550
ENSRNOG00000000161	2203
ENSRNOG00000000164	5746
ENSRNOG00000000165	13
ENSRNOG00000000166	279
ENSRNOG00000000167	37
ENSRNOG00000000168	4452
ENSRNOG00000000169	184
ENSRNOG00000000170	4236
ENSRNOG00000000172	207
ENSRNOG00000000175	647
ENSRNOG00000000177	46
ENSRNOG00000000184	0
ENSRNOG00000000185	274
ENSRNOG00000000186	1027
ENSRNOG00000000187	59
ENSRNOG00000000190	0
ENSRNOG00000000195	444
ENSRNOG00000000196	63
ENSRNOG00000000199	0
ENSRNOG00000000201	1
ENSRNOG00000000204	4693
ENSRNOG00000000219	1196
ENSRNOG00000000221	733
ENSRNOG00000000230	813
ENSRNOG00000000231	2381
ENSRNOG00000000233	58
ENSRNOG00000000236	2542
ENSRNOG00000000237	1679
ENSRNOG00000000239	1
ENSRNOG00000000244	769
ENSRNOG00000000245	167
ENSRNOG00000000246	3649
ENSRNOG00000000247	1369
ENSRNOG00000000248	4517
ENSRNOG00000000249	226
ENSRNOG00000000250	518
ENSRNOG00000000251	3
ENSRNOG00000000257	2751
ENSRNOG00000000258	1463
ENSRNOG00000000262	1504
ENSRNOG00000000264	1107
ENSRNOG00000000274	4108
ENSRNOG00000000275	3332
ENSRNOG00000000277	448
ENSRNOG00000000279	625
ENSRNOG00000000281	2401
ENSRNOG00000000282	3
ENSRNOG00000000283	539
ENSRNOG00000000288	130
ENSRNOG00000000299	1330
ENSRNOG00000000302	1802
ENSRNOG00000000303	486
ENSRNOG00000000304	3273
ENSRNOG00000000306	150
ENSRNOG00000000307	511
ENSRNOG00000000308	491
ENSRNOG00000000312	2018
ENSRNOG00000000314	4249
ENSRNOG00000000316	4525
ENSRNOG00000000320	0
ENSRNOG00000000321	2837
ENSRNOG00000000322	782
ENSRNOG00000000323	8
ENSRNOG00000000327	4074
ENSRNOG00000000335	0
ENSRNOG00000000340	2340
ENSRNOG00000000341	57
ENSRNOG00000000368	9504
ENSRNOG00000000373	560
ENSRNOG00000000376	0
ENSRNOG00000000383	40
ENSRNOG00000000384	0
ENSRNOG00000000386	19
ENSRNOG00000000387	1502
ENSRNOG00000000392	1253
ENSRNOG00000000394	281
ENSRNOG00000000395	4183
ENSRNOG00000000396	2495
ENSRNOG00000000397	4080
ENSRNOG00000000398	860
ENSRNOG00000000401	0
ENSRNOG00000000405	0
ENSRNOG00000000406	67
ENSRNOG00000000407	163
ENSRNOG00000000408	3360
ENSRNOG00000000410	0
ENSRNOG00000000411	3410
ENSRNOG00000000412	5791
ENSRNOG00000000414	847
ENSRNOG00000000415	899
ENSRNOG00000000417	3361
ENSRNOG00000000420	745
ENSRNOG00000000421	917
ENSRNOG00000000422	164
ENSRNOG00000000428	0
ENSRNOG00000000431	1583
ENSRNOG00000000432	338
ENSRNOG00000000433	3308
ENSRNOG00000000435	698
ENSRNOG00000000436	37
ENSRNOG00000000437	3790
ENSRNOG00000000438	1132
ENSRNOG00000000439	74
ENSRNOG00000000440	2005
ENSRNOG00000000441	33
ENSRNOG00000000442	229
ENSRNOG00000000446	0
ENSRNOG00000000451	0
ENSRNOG00000000454	9
ENSRNOG00000000455	194
ENSRNOG00000000456	90
ENSRNOG00000000457	79
ENSRNOG00000000459	51
ENSRNOG00000000461	4382
ENSRNOG00000000463	4345
ENSRNOG00000000464	1334
ENSRNOG00000000465	0
ENSRNOG00000000466	431
ENSRNOG00000000467	559
ENSRNOG00000000470	2266
ENSRNOG00000000471	2071
ENSRNOG00000000473	1647
ENSRNOG00000000474	586
ENSRNOG00000000476	0
ENSRNOG00000000477	791
ENSRNOG00000000478	0
ENSRNOG00000000479	36
ENSRNOG00000000480	709
ENSRNOG00000000481	535
ENSRNOG00000000483	15651
ENSRNOG00000000485	253
ENSRNOG00000000486	103
ENSRNOG00000000487	578
ENSRNOG00000000488	1317
ENSRNOG00000000490	866
ENSRNOG00000000491	0
ENSRNOG00000000493	500
ENSRNOG00000000495	758
ENSRNOG00000000498	992
ENSRNOG00000000499	0
ENSRNOG00000000500	14
ENSRNOG00000000501	1636
ENSRNOG00000000502	7
ENSRNOG00000000503	693
ENSRNOG00000000504	322
ENSRNOG00000000505	821
ENSRNOG00000000506	98
ENSRNOG00000000507	0
ENSRNOG00000000508	0
ENSRNOG00000000510	0
ENSRNOG00000000511	3365
ENSRNOG00000000512	666
ENSRNOG00000000513	3210
ENSRNOG00000000515	0
ENSRNOG00000000516	0
ENSRNOG00000000517	1435
ENSRNOG00000000519	1682
ENSRNOG00000000520	4512
ENSRNOG00000000521	181
ENSRNOG00000000522	4206
ENSRNOG00000000523	452
ENSRNOG00000000524	2043
ENSRNOG00000000525	203
ENSRNOG00000000527	10880
ENSRNOG00000000528	80
ENSRNOG00000000529	79
ENSRNOG00000000532	2972
ENSRNOG00000000536	338
ENSRNOG00000000540	2356
ENSRNOG00000000541	3328
ENSRNOG00000000542	35
ENSRNOG00000000543	16
ENSRNOG00000000546	765
ENSRNOG00000000547	15294
ENSRNOG00000000549	7
