ENSRNOG00000000001	98
ENSRNOG00000000007	6763
ENSRNOG00000000008	3
ENSRNOG00000000009	4
ENSRNOG00000000010	285
ENSRNOG00000000012	42
ENSRNOG00000000017	5
ENSRNOG00000000021	1
ENSRNOG00000000024	1134
ENSRNOG00000000033	6359
ENSRNOG00000000034	69
ENSRNOG00000000035	0
ENSRNOG00000000036	791
ENSRNOG00000000040	184
ENSRNOG00000000041	77
ENSRNOG00000000042	1792
ENSRNOG00000000043	1204
ENSRNOG00000000044	2014
ENSRNOG00000000047	523
ENSRNOG00000000048	12550
ENSRNOG00000000053	0
ENSRNOG00000000054	5040
ENSRNOG00000000055	0
ENSRNOG00000000062	2257
ENSRNOG00000000064	1697
ENSRNOG00000000065	2
ENSRNOG00000000066	1365
ENSRNOG00000000068	1707
ENSRNOG00000000070	1831
ENSRNOG00000000073	1666
ENSRNOG00000000075	1208
ENSRNOG00000000081	182
ENSRNOG00000000082	1599
ENSRNOG00000000091	524
ENSRNOG00000000095	2225
ENSRNOG00000000096	2
ENSRNOG00000000097	1
ENSRNOG00000000098	2720
ENSRNOG00000000104	675
ENSRNOG00000000105	13265
ENSRNOG00000000108	610
ENSRNOG00000000109	8
ENSRNOG00000000111	398
ENSRNOG00000000112	1212
ENSRNOG00000000113	607
ENSRNOG00000000121	281
ENSRNOG00000000122	310
ENSRNOG00000000123	1463
ENSRNOG00000000124	0
ENSRNOG00000000127	1665
ENSRNOG00000000129	12728
ENSRNOG00000000130	3946
ENSRNOG00000000133	2411
ENSRNOG00000000137	77
ENSRNOG00000000138	109
ENSRNOG00000000142	1974
ENSRNOG00000000145	1641
ENSRNOG00000000150	991
ENSRNOG00000000151	276
ENSRNOG00000000155	1326
ENSRNOG00000000156	79
ENSRNOG00000000157	3367
ENSRNOG00000000158	1854
ENSRNOG00000000161	2015
ENSRNOG00000000164	5161
ENSRNOG00000000165	25
ENSRNOG00000000166	255
ENSRNOG00000000167	102
ENSRNOG00000000168	4096
ENSRNOG00000000169	212
ENSRNOG00000000170	3706
ENSRNOG00000000172	156
ENSRNOG00000000175	581
ENSRNOG00000000177	47
ENSRNOG00000000184	0
ENSRNOG00000000185	351
ENSRNOG00000000186	1074
ENSRNOG00000000187	57
ENSRNOG00000000190	0
ENSRNOG00000000195	414
ENSRNOG00000000196	58
ENSRNOG00000000199	0
ENSRNOG00000000201	1
ENSRNOG00000000204	4204
ENSRNOG00000000219	1300
ENSRNOG00000000221	735
ENSRNOG00000000230	843
ENSRNOG00000000231	2490
ENSRNOG00000000233	76
ENSRNOG00000000236	2248
ENSRNOG00000000237	1517
ENSRNOG00000000239	6
ENSRNOG00000000244	752
ENSRNOG00000000245	115
ENSRNOG00000000246	3862
ENSRNOG00000000247	1260
ENSRNOG00000000248	3905
ENSRNOG00000000249	215
ENSRNOG00000000250	416
ENSRNOG00000000251	4
ENSRNOG00000000257	2838
ENSRNOG00000000258	1472
ENSRNOG00000000262	1387
ENSRNOG00000000264	1143
ENSRNOG00000000274	3950
ENSRNOG00000000275	2750
ENSRNOG00000000277	357
ENSRNOG00000000279	590
ENSRNOG00000000281	1425
ENSRNOG00000000282	0
ENSRNOG00000000283	548
ENSRNOG00000000288	120
ENSRNOG00000000299	1504
ENSRNOG00000000302	1695
ENSRNOG00000000303	417
ENSRNOG00000000304	3184
ENSRNOG00000000306	162
ENSRNOG00000000307	228
ENSRNOG00000000308	432
ENSRNOG00000000312	2180
ENSRNOG00000000314	4126
ENSRNOG00000000316	4732
ENSRNOG00000000320	0
ENSRNOG00000000321	2874
ENSRNOG00000000322	751
ENSRNOG00000000323	18
ENSRNOG00000000327	3992
ENSRNOG00000000335	0
ENSRNOG00000000340	1903
ENSRNOG00000000341	99
ENSRNOG00000000368	8156
ENSRNOG00000000373	447
ENSRNOG00000000376	0
ENSRNOG00000000383	57
ENSRNOG00000000384	0
ENSRNOG00000000386	25
ENSRNOG00000000387	1571
ENSRNOG00000000392	1150
ENSRNOG00000000394	353
ENSRNOG00000000395	4127
ENSRNOG00000000396	1979
ENSRNOG00000000397	3090
ENSRNOG00000000398	788
ENSRNOG00000000401	0
ENSRNOG00000000405	0
ENSRNOG00000000406	40
ENSRNOG00000000407	124
ENSRNOG00000000408	3214
ENSRNOG00000000410	6
ENSRNOG00000000411	3519
ENSRNOG00000000412	6019
ENSRNOG00000000414	702
ENSRNOG00000000415	765
ENSRNOG00000000417	3450
ENSRNOG00000000420	721
ENSRNOG00000000421	1157
ENSRNOG00000000422	167
ENSRNOG00000000428	1
ENSRNOG00000000431	1792
ENSRNOG00000000432	368
ENSRNOG00000000433	3324
ENSRNOG00000000435	645
ENSRNOG00000000436	30
ENSRNOG00000000437	4317
ENSRNOG00000000438	1239
ENSRNOG00000000439	58
ENSRNOG00000000440	2233
ENSRNOG00000000441	41
ENSRNOG00000000442	243
ENSRNOG00000000446	0
ENSRNOG00000000451	1
ENSRNOG00000000454	6
ENSRNOG00000000455	154
ENSRNOG00000000456	112
ENSRNOG00000000457	51
ENSRNOG00000000459	39
ENSRNOG00000000461	4630
ENSRNOG00000000463	2576
ENSRNOG00000000464	1557
ENSRNOG00000000465	0
ENSRNOG00000000466	392
ENSRNOG00000000467	661
ENSRNOG00000000470	2572
ENSRNOG00000000471	2091
ENSRNOG00000000473	1613
ENSRNOG00000000474	693
ENSRNOG00000000476	0
ENSRNOG00000000477	771
ENSRNOG00000000478	0
ENSRNOG00000000479	19
ENSRNOG00000000480	709
ENSRNOG00000000481	589
ENSRNOG00000000483	18988
ENSRNOG00000000485	224
ENSRNOG00000000486	104
ENSRNOG00000000487	511
ENSRNOG00000000488	1593
ENSRNOG00000000490	979
ENSRNOG00000000491	15
ENSRNOG00000000493	519
ENSRNOG00000000495	815
ENSRNOG00000000498	1097
ENSRNOG00000000499	0
ENSRNOG00000000500	4
ENSRNOG00000000501	1802
ENSRNOG00000000502	14
ENSRNOG00000000503	700
ENSRNOG00000000504	360
ENSRNOG00000000505	808
ENSRNOG00000000506	72
ENSRNOG00000000507	0
ENSRNOG00000000508	0
ENSRNOG00000000510	1
ENSRNOG00000000511	3225
ENSRNOG00000000512	703
ENSRNOG00000000513	3196
ENSRNOG00000000515	0
ENSRNOG00000000516	0
ENSRNOG00000000517	1575
ENSRNOG00000000519	1582
ENSRNOG00000000520	3663
ENSRNOG00000000521	151
ENSRNOG00000000522	4644
ENSRNOG00000000523	439
ENSRNOG00000000524	1877
ENSRNOG00000000525	239
ENSRNOG00000000527	12621
ENSRNOG00000000528	103
ENSRNOG00000000529	42
ENSRNOG00000000532	3240
ENSRNOG00000000536	280
ENSRNOG00000000540	2452
ENSRNOG00000000541	3088
ENSRNOG00000000542	50
ENSRNOG00000000543	6
ENSRNOG00000000546	679
ENSRNOG00000000547	15369
ENSRNOG00000000549	14
ENSRNOG00000000551	845
ENSRNOG00000000552	27
ENSRNOG00000000556	0
ENSRNOG00000000557	4323
ENSRNOG00000000559	16
ENSRNOG00000000560	321
ENSRNOG00000000561	328
ENSRNOG00000000562	2
ENSRNOG00000000563	42
ENSRNOG00000000564	11
ENSRNOG00000000565	2754
ENSRNOG00000000566	7
ENSRNOG00000000567	1011
ENSRNOG00000000568	380
ENSRNOG00000000569	833
ENSRNOG00000000571	38638
ENSRNOG00000000572	103
ENSRNOG00000000574	0
ENSRNOG00000000576	300
ENSRNOG00000000579	6091
ENSRNOG00000000580	1
ENSRNOG00000000581	1484
ENSRNOG00000000582	654
ENSRNOG00000000583	4120
ENSRNOG00000000585	3165
ENSRNOG00000000586	784
ENSRNOG00000000587	883
ENSRNOG00000000588	15
ENSRNOG00000000589	139
ENSRNOG00000000590	4
ENSRNOG00000000593	5271
ENSRNOG00000000595	122
ENSRNOG00000000596	4780
ENSRNOG00000000597	9
ENSRNOG00000000598	267
ENSRNOG00000000599	896
ENSRNOG00000000604	2721
ENSRNOG00000000605	495
ENSRNOG00000000606	2964
ENSRNOG00000000607	0
ENSRNOG00000000609	1198
ENSRNOG00000000610	2022
ENSRNOG00000000611	770
ENSRNOG00000000613	841
ENSRNOG00000000614	304
ENSRNOG00000000618	5759
ENSRNOG00000000630	0
ENSRNOG00000000632	6
ENSRNOG00000000633	320
ENSRNOG00000000634	528
ENSRNOG00000000635	2340
ENSRNOG00000000636	0
ENSRNOG00000000638	17190
ENSRNOG00000000640	526
ENSRNOG00000000641	506
ENSRNOG00000000645	2682
ENSRNOG00000000648	5787
ENSRNOG00000000653	0
ENSRNOG00000000655	244
