ENSRNOG00000000001	103
ENSRNOG00000000007	9610
ENSRNOG00000000008	6
ENSRNOG00000000009	2
ENSRNOG00000000010	381
ENSRNOG00000000012	51
ENSRNOG00000000017	11
ENSRNOG00000000021	1
ENSRNOG00000000024	1171
ENSRNOG00000000033	7590
ENSRNOG00000000034	95
ENSRNOG00000000035	0
ENSRNOG00000000036	845
ENSRNOG00000000040	563
ENSRNOG00000000041	93
ENSRNOG00000000042	2723
ENSRNOG00000000043	1308
ENSRNOG00000000044	2807
ENSRNOG00000000047	839
ENSRNOG00000000048	21419
ENSRNOG00000000053	2
ENSRNOG00000000054	6102
ENSRNOG00000000055	0
ENSRNOG00000000062	3097
ENSRNOG00000000064	1974
ENSRNOG00000000065	6
ENSRNOG00000000066	1734
ENSRNOG00000000068	2596
ENSRNOG00000000070	2604
ENSRNOG00000000073	2420
ENSRNOG00000000075	1758
ENSRNOG00000000081	216
ENSRNOG00000000082	2299
ENSRNOG00000000091	574
ENSRNOG00000000095	3370
ENSRNOG00000000096	1
ENSRNOG00000000097	3
ENSRNOG00000000098	4055
ENSRNOG00000000104	990
ENSRNOG00000000105	27407
ENSRNOG00000000108	990
ENSRNOG00000000109	35
ENSRNOG00000000111	519
ENSRNOG00000000112	1862
ENSRNOG00000000113	853
ENSRNOG00000000121	402
ENSRNOG00000000122	382
ENSRNOG00000000123	2312
ENSRNOG00000000124	0
ENSRNOG00000000127	2616
ENSRNOG00000000129	17295
ENSRNOG00000000130	5527
ENSRNOG00000000133	3256
ENSRNOG00000000137	204
ENSRNOG00000000138	134
ENSRNOG00000000142	2487
ENSRNOG00000000145	2469
ENSRNOG00000000150	1617
ENSRNOG00000000151	614
ENSRNOG00000000155	1717
ENSRNOG00000000156	219
ENSRNOG00000000157	4636
ENSRNOG00000000158	2281
ENSRNOG00000000161	3104
ENSRNOG00000000164	7920
ENSRNOG00000000165	41
ENSRNOG00000000166	337
ENSRNOG00000000167	121
ENSRNOG00000000168	6403
ENSRNOG00000000169	207
ENSRNOG00000000170	5662
ENSRNOG00000000172	246
ENSRNOG00000000175	747
ENSRNOG00000000177	86
ENSRNOG00000000184	0
ENSRNOG00000000185	384
ENSRNOG00000000186	1448
ENSRNOG00000000187	57
ENSRNOG00000000190	0
ENSRNOG00000000195	525
ENSRNOG00000000196	73
ENSRNOG00000000199	0
ENSRNOG00000000201	1
ENSRNOG00000000204	5952
ENSRNOG00000000219	1906
ENSRNOG00000000221	1288
ENSRNOG00000000230	1069
ENSRNOG00000000231	3608
ENSRNOG00000000233	94
ENSRNOG00000000236	3083
ENSRNOG00000000237	2312
ENSRNOG00000000239	3
ENSRNOG00000000244	1052
ENSRNOG00000000245	326
ENSRNOG00000000246	5056
ENSRNOG00000000247	1705
ENSRNOG00000000248	5483
ENSRNOG00000000249	304
ENSRNOG00000000250	522
ENSRNOG00000000251	2
ENSRNOG00000000257	3918
ENSRNOG00000000258	2056
ENSRNOG00000000262	2046
ENSRNOG00000000264	1490
ENSRNOG00000000274	6809
ENSRNOG00000000275	4018
ENSRNOG00000000277	496
ENSRNOG00000000279	924
ENSRNOG00000000281	1934
ENSRNOG00000000282	0
ENSRNOG00000000283	770
ENSRNOG00000000288	126
ENSRNOG00000000299	2012
ENSRNOG00000000302	2077
ENSRNOG00000000303	609
ENSRNOG00000000304	4812
ENSRNOG00000000306	226
ENSRNOG00000000307	321
ENSRNOG00000000308	607
ENSRNOG00000000312	3083
ENSRNOG00000000314	6254
ENSRNOG00000000316	5994
ENSRNOG00000000320	0
ENSRNOG00000000321	3254
ENSRNOG00000000322	1010
ENSRNOG00000000323	41
ENSRNOG00000000327	5248
ENSRNOG00000000335	0
ENSRNOG00000000340	2761
ENSRNOG00000000341	196
ENSRNOG00000000368	9278
ENSRNOG00000000373	854
ENSRNOG00000000376	0
ENSRNOG00000000383	103
ENSRNOG00000000384	2
ENSRNOG00000000386	39
ENSRNOG00000000387	2281
ENSRNOG00000000392	1578
ENSRNOG00000000394	631
ENSRNOG00000000395	5673
ENSRNOG00000000396	2851
ENSRNOG00000000397	4948
ENSRNOG00000000398	1029
ENSRNOG00000000401	0
ENSRNOG00000000405	1
ENSRNOG00000000406	84
ENSRNOG00000000407	249
ENSRNOG00000000408	4797
ENSRNOG00000000410	0
ENSRNOG00000000411	5300
ENSRNOG00000000412	9676
ENSRNOG00000000414	869
ENSRNOG00000000415	1059
ENSRNOG00000000417	4544
ENSRNOG00000000420	1076
ENSRNOG00000000421	1612
ENSRNOG00000000422	220
ENSRNOG00000000428	0
ENSRNOG00000000431	2359
ENSRNOG00000000432	474
ENSRNOG00000000433	4851
ENSRNOG00000000435	920
ENSRNOG00000000436	65
ENSRNOG00000000437	6601
ENSRNOG00000000438	1745
ENSRNOG00000000439	80
ENSRNOG00000000440	2759
ENSRNOG00000000441	59
ENSRNOG00000000442	455
ENSRNOG00000000446	0
ENSRNOG00000000451	0
ENSRNOG00000000454	4
ENSRNOG00000000455	220
ENSRNOG00000000456	124
ENSRNOG00000000457	92
ENSRNOG00000000459	65
ENSRNOG00000000461	6406
ENSRNOG00000000463	4784
ENSRNOG00000000464	1932
ENSRNOG00000000465	0
ENSRNOG00000000466	447
ENSRNOG00000000467	854
ENSRNOG00000000470	3586
ENSRNOG00000000471	2490
ENSRNOG00000000473	2025
ENSRNOG00000000474	797
ENSRNOG00000000476	0
ENSRNOG00000000477	1089
ENSRNOG00000000478	0
ENSRNOG00000000479	36
ENSRNOG00000000480	960
ENSRNOG00000000481	834
ENSRNOG00000000483	25250
ENSRNOG00000000485	320
ENSRNOG00000000486	98
ENSRNOG00000000487	1109
ENSRNOG00000000488	2327
ENSRNOG00000000490	1210
ENSRNOG00000000491	19
ENSRNOG00000000493	719
ENSRNOG00000000495	1131
ENSRNOG00000000498	1442
ENSRNOG00000000499	2
ENSRNOG00000000500	3
ENSRNOG00000000501	2366
ENSRNOG00000000502	34
ENSRNOG00000000503	1266
ENSRNOG00000000504	387
ENSRNOG00000000505	953
ENSRNOG00000000506	73
ENSRNOG00000000507	0
ENSRNOG00000000508	0
ENSRNOG00000000510	2
ENSRNOG00000000511	5058
ENSRNOG00000000512	1114
ENSRNOG00000000513	4346
ENSRNOG00000000515	5
ENSRNOG00000000516	1
ENSRNOG00000000517	2237
ENSRNOG00000000519	2275
ENSRNOG00000000520	5392
ENSRNOG00000000521	266
ENSRNOG00000000522	5849
ENSRNOG00000000523	624
ENSRNOG00000000524	2754
ENSRNOG00000000525	248
ENSRNOG00000000527	15531
ENSRNOG00000000528	183
ENSRNOG00000000529	51
ENSRNOG00000000532	4622
ENSRNOG00000000536	489
ENSRNOG00000000540	3111
ENSRNOG00000000541	4843
ENSRNOG00000000542	65
ENSRNOG00000000543	12
ENSRNOG00000000546	842
ENSRNOG00000000547	22268
ENSRNOG00000000549	5
ENSRNOG00000000551	1178
ENSRNOG00000000552	94
ENSRNOG00000000556	0
ENSRNOG00000000557	6493
ENSRNOG00000000559	29
ENSRNOG00000000560	489
ENSRNOG00000000561	446
ENSRNOG00000000562	1
ENSRNOG00000000563	43
ENSRNOG00000000564	26
ENSRNOG00000000565	3774
ENSRNOG00000000566	8
ENSRNOG00000000567	1790
ENSRNOG00000000568	613
ENSRNOG00000000569	1430
ENSRNOG00000000571	54776
ENSRNOG00000000572	118
ENSRNOG00000000574	0
ENSRNOG00000000576	369
ENSRNOG00000000579	8402
ENSRNOG00000000580	1
ENSRNOG00000000581	1952
ENSRNOG00000000582	637
ENSRNOG00000000583	5919
ENSRNOG00000000585	4748
ENSRNOG00000000586	1087
ENSRNOG00000000587	1127
ENSRNOG00000000588	21
ENSRNOG00000000589	154
ENSRNOG00000000590	1
ENSRNOG00000000593	6986
ENSRNOG00000000595	195
ENSRNOG00000000596	6871
ENSRNOG00000000597	9
ENSRNOG00000000598	366
ENSRNOG00000000599	1484
